,vessel,datet,lat,lon,depth,depth_range,hours,mean_temp,std_temp
0,Vessel_11,2018-09-15 13:03:09,41.8385,-67.9171,50.0,8.0,3.2,13.32,0.57
1,Vessel_11,2018-09-15 16:35:24,41.8424,-67.9178,52.0,8.0,2.925,12.74,0.75
2,Vessel_11,2018-09-18 13:59:05,41.9851,-67.7393,60.0,4.0,1.1,9.23,0.19
3,Vessel_11,2018-10-09 13:29:28,39.8353,-72.1026,95.0,6.0,2.75,12.83,0.03
4,Vessel_11,2018-10-20 13:01:27,39.7952,-72.237,93.0,6.0,1.95,12.88,0.23
5,Vessel_11,2018-10-20 17:07:07,39.7717,-72.2786,94.0,5.0,3.35,12.8,0.19
6,Vessel_11,2018-10-20 22:21:57,39.7955,-72.2511,91.0,5.0,4.625,12.94,0.27
7,Vessel_21,2018-11-01 11:31:50,43.227,-69.3479,113.0,11.0,2.05,9.02,0.08
8,Vessel_21,2018-11-01 17:30:49,42.8895,-68.8139,189.0,20.0,1.825,8.11,0.02
9,Vessel_21,2018-11-06 01:14:38,42.1722,-69.9112,108.0,14.0,2.525,7.73,0.02
10,Vessel_8,2018-11-12 13:51:30,42.2901,-70.3135,40.0,6.0,0.8,10.47,0.04
11,Vessel_20,2018-12-14 03:28:30,43.0126,-69.30199999999999,193.0,32.0,6.125,8.36,0.06
12,Vessel_20,2018-12-14 11:33:30,43.0081,-69.3353,197.0,33.0,7.175,8.34,0.02
13,Vessel_20,2018-12-14 19:27:30,43.0223,-69.2337,197.0,32.0,6.825,8.36,0.02
14,Vessel_11,2018-12-20 06:10:09,40.8155,-71.1818,60.0,4.0,3.75,10.14,0.05
15,Vessel_24,2018-12-20 18:01:00,42.6817,-70.2962,138.0,22.0,1.2,7.93,0.0
16,Vessel_23,2018-12-21 09:18:00,40.5027,-71.6059,77.0,7.0,272.125,12.95,1.14
17,Vessel_20,2018-12-31 13:26:30,43.0227,-69.2602,192.0,31.0,7.45,8.52,0.02
18,Vessel_20,2018-12-31 21:18:30,43.0251,-69.2542,193.0,32.0,7.1,8.52,0.02
19,Vessel_20,2019-01-03 12:14:00,42.9685,-69.954,214.0,21.0,7.275,8.19,0.11
20,Vessel_20,2019-01-03 20:00:00,42.9242,-69.9307,219.0,20.0,6.975,8.25,0.08
21,Vessel_20,2019-01-04 03:54:30,42.9407,-69.9225,218.0,29.0,7.1,8.19,0.09
22,Vessel_20,2019-01-04 14:01:30,42.9281,-69.9298,213.0,23.0,7.275,8.1,0.1
23,Vessel_20,2019-01-04 21:57:30,42.9184,-69.9422,210.0,33.0,7.175,8.03,0.06
24,Vessel_20,2019-01-05 08:27:30,42.9544,-69.9265,220.0,31.0,9.775,8.02,0.04
25,Vessel_23,2019-01-10 18:37:30,40.503,-71.6022,77.0,2.0,488.4,11.33,1.02
26,Vessel_20,2019-01-18 15:31:00,43.0089,-69.3041,195.0,32.0,6.875,8.32,0.04
27,Vessel_20,2019-01-18 22:47:00,42.9988,-69.311,193.0,32.0,6.475,8.31,0.04
28,Vessel_20,2019-01-19 06:59:30,43.6514,-70.2543,192.0,32.0,7.45,8.31,0.05
29,Vessel_23,2019-01-26 14:24:30,40.366,-71.7218,78.0,6.0,378.925,9.67,1.31
30,Vessel_11,2019-02-03 13:11:40,39.5403,-72.3365,166.0,22.0,0.65,12.81,0.15
31,Vessel_11,2019-02-07 07:50:00,39.0818,-72.7394,151.0,25.0,3.575,13.22,0.08
32,Vessel_11,2019-02-07 12:39:37,39.0407,-72.7897,154.0,23.0,0.425,12.54,0.13
33,Vessel_11,2019-02-07 17:53:03,38.9427,-72.8677,175.0,24.0,1.35,13.01,0.18
34,Vessel_20,2019-02-11 12:08:30,42.9537,-69.9393,210.0,30.0,5.575,8.09,0.02
35,Vessel_23,2019-02-11 14:18:30,40.3433,-71.64699999999998,83.0,3.0,382.45,10.61,1.57
36,Vessel_20,2019-02-11 18:47:00,42.952,-69.9475,206.0,33.0,5.875,8.09,0.02
37,Vessel_20,2019-02-12 01:37:00,43.0031,-69.9455,209.0,27.0,6.025,8.1,0.02
38,Vessel_11,2019-02-15 12:32:31,39.9178,-71.653,155.0,21.0,2.95,13.19,0.03
39,Vessel_11,2019-02-15 13:52:19,39.9129,-71.7823,138.0,4.0,0.525,13.08,0.02
40,Vessel_11,2019-02-20 17:06:13,39.9856,-71.7868,99.0,11.0,2.55,12.61,0.22
41,Vessel_23,2019-03-05 16:37:00,40.3418,-71.65,82.0,8.0,529.7,10.91,1.12
42,Vessel_11,2019-03-07 05:55:27,39.4024,-72.3515,147.0,21.0,3.6,13.33,0.09
43,Vessel_26,2019-03-09 07:59:00,42.6077,-70.6612,116.0,15.0,1.8330000000000002,6.69,0.15
44,Vessel_26,2019-03-13 21:05:00,42.8604,-70.1447,86.0,8.0,6.267,4.41,0.09
45,Vessel_11,2019-03-15 18:05:45,42.0791,-69.7917,183.0,24.0,0.8,6.6,0.07
46,Vessel_11,2019-03-15 21:59:43,42.0219,-69.7616,169.0,10.0,2.75,6.81,0.06
47,Vessel_11,2019-03-17 05:24:39,42.2196,-69.7815,212.0,33.0,7.05,7.53,0.31
48,Vessel_20,2019-03-18 12:22:00,43.0269,-69.8745,205.0,26.0,4.075,7.81,0.07
49,Vessel_20,2019-03-18 19:56:00,42.9706,-69.7748,184.0,27.0,6.825,7.14,0.28
50,Vessel_20,2019-03-19 03:41:30,42.9694,-69.8902,216.0,26.0,6.025,7.9,0.08
51,Vessel_20,2019-03-19 11:18:00,42.9463,-69.8624,219.0,19.0,6.35,7.91,0.07
52,Vessel_20,2019-03-19 18:30:30,42.9868,-69.7907,204.0,33.0,6.4,7.57,0.33
53,Vessel_16,2019-03-19 19:44:00,42.1554,-69.6621,219.0,2.0,5.517,7.87,0.06
54,Vessel_21,2019-03-19 22:12:42,42.8517,-70.1424,99.0,9.0,1.575,4.34,0.0
55,Vessel_16,2019-03-20 21:46:00,42.3767,-69.62,219.0,0.0,6.067,7.96,0.07
56,Vessel_11,2019-03-20 23:16:15,42.205,-69.7678,219.0,32.0,3.6,7.6,0.23
57,Vessel_11,2019-03-26 05:13:39,40.1576,-71.2442,114.0,5.0,2.95,12.89,0.07
58,Vessel_11,2019-03-26 06:02:13,40.117,-71.2852,47.0,4.0,0.1,8.3,0.7
59,Vessel_11,2019-03-26 15:14:38,39.9311,-71.4478,223.0,10.0,4.75,11.29,0.47
60,Vessel_11,2019-03-27 00:48:45,40.7426,-71.5134,64.0,2.0,0.7,6.6,0.05
61,Vessel_16,2019-03-27 19:33:00,41.9617,-67.9643,174.0,23.0,3.133,6.31,0.31
62,Vessel_11,2019-03-28 00:29:22,40.2227,-71.1659,114.0,3.0,0.95,12.83,0.04
63,Vessel_11,2019-03-28 03:34:59,40.1602,-71.237,115.0,12.0,2.475,12.99,0.18
64,Vessel_28,2019-03-30 09:16:00,40.0364,-70.1196,174.0,22.0,38.3,12.7,0.08
65,Vessel_25,2019-03-30 18:27:00,41.0998,-71.6291,31.0,5.0,0.867,5.78,0.09
66,Vessel_11,2019-03-31 04:54:51,40.2965,-70.5838,108.0,6.0,1.65,10.11,0.22
67,Vessel_5,2019-04-02 17:55:39,42.6953,-70.3383,86.0,10.0,0.25,4.34,0.05
68,Vessel_17,2019-04-02 23:03:44,41.0596,-71.5772,41.0,6.0,1.925,6.7,0.07
69,Vessel_23,2019-04-05 12:01:00,40.3418,-71.6463,83.0,2.0,738.525,8.61,1.32
70,Vessel_28,2019-04-05 17:59:00,40.0354,-70.1166,174.0,5.0,150.917,12.26,0.35
71,Vessel_25,2019-04-05 19:09:00,41.0844,-71.6278,37.0,6.0,1.25,6.72,0.05
72,Vessel_17,2019-04-07 06:50:33,40.2623,-71.1362,98.0,2.0,0.875,12.48,0.1
73,Vessel_28,2019-04-07 15:07:00,40.0357,-70.1158,174.0,20.0,42.733000000000004,12.37,0.23
74,Vessel_16,2019-04-11 00:15:00,41.5098,-70.0308,165.0,21.0,1.2329999999999999,5.82,0.06
75,Vessel_5,2019-04-11 15:33:25,42.6182,-70.4768,95.0,13.0,1.0,4.05,0.03
76,Vessel_28,2019-04-12 18:09:00,40.0371,-70.1185,175.0,26.0,121.35,12.71,0.23
77,Vessel_5,2019-04-17 11:34:53,42.8237,-70.3562,74.0,1.0,0.025,4.01,0.0
78,Vessel_24,2019-04-17 12:57:00,42.6621,-70.3804,64.0,10.0,2.783,4.2,0.13
79,Vessel_17,2019-04-17 22:10:27,41.0776,-71.623,38.0,6.0,1.8,5.97,0.3
80,Vessel_17,2019-04-17 23:29:39,41.0816,-71.6347,39.0,3.0,0.75,5.77,0.03
81,Vessel_11,2019-04-23 11:21:42,40.0205,-71.8389,91.0,5.0,2.95,7.22,0.41
82,Vessel_25,2019-04-23 11:59:00,41.3133,-71.6967,27.0,4.0,1.317,7.64,0.18
83,Vessel_11,2019-04-23 19:40:10,39.9292,-71.9233,106.0,15.0,1.675,9.28,0.92
84,Vessel_5,2019-04-25 10:43:20,42.762,-70.2512,107.0,13.0,0.25,4.76,0.05
85,Vessel_16,2019-04-25 11:28:00,41.8742,-67.4227,69.0,9.0,0.16699999999999998,6.67,0.0
86,Vessel_28,2019-04-25 20:29:00,40.0363,-70.1215,179.0,12.0,172.15,12.74,0.22
87,Vessel_3,2019-04-26 00:12:16,41.0924,-71.5879,41.0,0.0,0.025,6.19,0.0
88,Vessel_16,2019-04-26 07:33:00,42.1186,-67.5256,61.0,10.0,15.067,6.72,0.04
89,Vessel_17,2019-04-28 21:00:10,41.3104,-71.5794,34.0,0.0,0.025,7.24,0.0
90,Vessel_5,2019-04-29 09:51:42,42.8422,-70.3865,69.0,4.0,0.075,4.2,0.0
91,Vessel_16,2019-04-29 13:13:00,41.6322,-70.9125,174.0,16.0,4.2330000000000005,8.03,0.77
92,Vessel_11,2019-04-30 07:50:17,40.3172,-70.7595,115.0,8.0,1.225,10.58,0.2
93,Vessel_11,2019-05-02 22:19:06,39.268,-72.8278,83.0,3.0,1.425,10.19,0.11
94,Vessel_16,2019-05-03 00:19:00,41.5357,-69.0551,153.0,19.0,1.067,5.41,0.04
95,Vessel_19,2019-05-03 07:16:00,40.4354,-70.8146,84.0,7.0,824.3330000000003,5.62,0.31
96,Vessel_5,2019-05-03 11:50:50,42.4316,-70.4356,64.0,6.0,0.6,4.23,0.02
97,Vessel_5,2019-05-03 15:41:31,42.4687,-70.4625,97.0,4.0,0.275,4.44,0.06
98,Vessel_16,2019-05-04 12:16:00,41.6136,-68.681,62.0,9.0,0.733,7.34,0.0
99,Vessel_17,2019-05-04 12:42:05,41.3015,-71.6233,34.0,5.0,2.025,7.33,0.12
100,Vessel_5,2019-05-04 16:39:31,42.44,-70.4466,81.0,12.0,0.075,4.3,0.0
101,Vessel_16,2019-05-05 10:42:00,41.5246,-69.17,157.0,26.0,2.017,7.31,0.73
102,Vessel_17,2019-05-07 11:04:55,41.3875,-71.4498,25.0,4.0,0.95,9.39,0.12
103,Vessel_3,2019-05-07 11:21:54,41.1836,-71.4169,44.0,5.0,1.475,6.49,0.28
104,Vessel_23,2019-05-08 08:31:30,40.3416,-71.6492,83.0,2.0,787.575,6.46,1.01
105,Vessel_5,2019-05-08 10:29:43,42.4769,-70.4566,121.0,18.0,0.45,4.58,0.08
106,Vessel_20,2019-05-08 17:42:00,42.958,-69.8562,213.0,33.0,5.85,7.78,0.11
107,Vessel_20,2019-05-09 00:03:30,42.9157,-69.9416,214.0,29.0,4.45,7.78,0.09
108,Vessel_20,2019-05-09 09:38:00,42.8967,-69.9137,219.0,25.0,8.55,7.86,0.03
109,Vessel_5,2019-05-11 16:29:36,42.4527,-70.4402,99.0,16.0,3.425,4.48,0.02
110,Vessel_22,2019-05-13 02:28:00,42.1491,-69.902,168.0,13.0,128.15,6.44,0.37
111,Vessel_16,2019-05-13 10:32:00,41.3139,-69.0932,149.0,24.0,16.35,5.57,0.06
112,Vessel_28,2019-05-17 04:34:00,40.0362,-70.1237,176.0,13.0,11.117,12.74,0.04
113,Vessel_5,2019-05-17 15:48:41,42.4863,-70.3796,130.0,20.0,1.2,4.54,0.03
114,Vessel_22,2019-05-18 22:24:00,42.1482,-69.9127,129.0,3.0,137.567,5.63,0.22
115,Vessel_3,2019-05-22 10:18:57,41.1912,-71.5097,41.0,1.0,0.15,8.92,0.14
116,Vessel_17,2019-05-24 14:41:44,41.3523,-71.593,22.0,3.0,0.5,9.56,0.23
117,Vessel_25,2019-05-26 12:43:00,41.3794,-70.2441,13.0,2.0,0.95,13.38,0.08
118,Vessel_17,2019-05-29 11:38:13,41.3165,-71.6751,23.0,4.0,1.925,12.0,1.2
119,Vessel_25,2019-05-30 13:09:00,41.31399999999999,-71.6859,29.0,2.0,0.033,12.33,0.03
120,Vessel_16,2019-06-01 10:14:00,41.9938,-67.3464,50.0,8.0,10.617,9.27,0.11
121,Vessel_5,2019-06-01 13:01:54,42.7845,-70.6452,71.0,11.0,3.45,4.76,0.05
122,Vessel_5,2019-06-01 16:30:17,42.7871,-70.6497,70.0,10.0,2.95,4.83,0.08
123,Vessel_16,2019-06-02 06:02:00,41.8193,-67.414,51.0,8.0,8.267000000000001,9.32,0.12
124,Vessel_17,2019-06-02 17:50:11,41.3109,-71.7433,23.0,4.0,0.1,12.41,0.1
125,Vessel_16,2019-06-02 23:29:00,41.8662,-67.4303,62.0,10.0,0.38299999999999995,9.32,0.01
126,Vessel_5,2019-06-03 09:11:22,42.7778,-70.6524,66.0,7.0,3.525,5.14,0.06
127,Vessel_17,2019-06-03 13:41:47,41.3118,-71.7485,21.0,1.0,0.05,11.5,0.01
128,Vessel_5,2019-06-03 16:07:48,42.7784,-70.6487,70.0,11.0,2.1,5.05,0.13
129,Vessel_16,2019-06-04 16:01:00,41.2859,-69.1068,146.0,18.0,2.9330000000000003,5.26,0.15
130,Vessel_17,2019-06-05 15:03:36,41.3137,-71.7569,19.0,3.0,1.875,11.88,0.09
131,Vessel_5,2019-06-05 16:31:38,42.8066,-70.6543,71.0,11.0,2.725,4.99,0.1
132,Vessel_22,2019-06-06 17:15:00,42.1496,-69.9256,147.0,24.0,449.86699999999996,5.5,0.23
133,Vessel_5,2019-06-07 07:45:03,42.7862,-70.5598,97.0,15.0,1.525,4.53,0.02
134,Vessel_11,2019-06-07 08:58:50,41.82100000000001,-67.6599,38.0,6.0,1.075,9.67,0.12
135,Vessel_5,2019-06-07 12:34:49,42.7811,-70.5728,93.0,7.0,2.3,4.51,0.02
136,Vessel_31,2019-06-07 14:05:00,42.6448,-70.5598,14.0,2.0,93.51700000000001,8.19,0.65
137,Vessel_11,2019-06-09 04:12:33,41.8159,-67.6757,37.0,6.0,3.825,10.02,0.04
138,Vessel_3,2019-06-09 11:44:27,41.1811,-71.5168,42.0,5.0,0.575,9.52,0.07
139,Vessel_17,2019-06-09 12:56:13,41.31100000000001,-71.749,20.0,3.0,1.1,13.07,0.12
140,Vessel_5,2019-06-12 09:35:20,42.8182,-70.6635,68.0,11.0,3.6,5.05,0.09
141,Vessel_17,2019-06-12 11:46:45,41.3903,-71.4476,24.0,4.0,1.95,13.47,0.21
142,Vessel_8,2019-06-12 18:17:00,41.3808,-70.1429,13.0,1.0,0.4,16.03,0.11
143,Vessel_8,2019-06-13 10:42:30,41.4934,-70.2346,16.0,3.0,1.025,16.86,0.06
144,Vessel_11,2019-06-15 03:40:58,41.8506,-67.4574,51.0,8.0,1.25,10.65,0.04
145,Vessel_5,2019-06-15 17:12:03,42.8116,-70.6529,72.0,12.0,3.775,5.2,0.03
146,Vessel_11,2019-06-16 00:23:58,41.8711,-67.4831,50.0,8.0,1.425,10.28,0.04
147,Vessel_11,2019-06-16 03:09:31,41.8586,-67.4631,51.0,8.0,1.7,10.3,0.08
148,Vessel_11,2019-06-16 15:29:15,41.8671,-67.4772,51.0,8.0,1.925,10.37,0.03
149,Vessel_5,2019-06-17 13:34:15,42.8051,-70.6578,67.0,11.0,3.125,5.32,0.03
150,Vessel_5,2019-06-17 16:32:49,42.818999999999996,-70.6462,75.0,12.0,2.35,5.24,0.05
151,Vessel_11,2019-06-18 05:14:34,41.8557,-67.4577,50.0,8.0,1.525,10.57,0.03
152,Vessel_5,2019-06-18 08:00:41,42.8449,-70.539,104.0,15.0,1.475,4.62,0.04
153,Vessel_17,2019-06-18 12:04:29,41.3164,-71.7285,20.0,2.0,0.725,14.61,0.06
154,Vessel_5,2019-06-18 12:23:54,42.8187,-70.55199999999998,108.0,16.0,2.075,4.58,0.03
155,Vessel_17,2019-06-18 14:33:28,41.3386,-71.5979,21.0,3.0,0.65,14.58,0.16
156,Vessel_3,2019-06-19 11:28:31,41.1267,-71.5071,30.0,2.0,0.15,11.96,0.1
157,Vessel_17,2019-06-19 12:00:56,41.3158,-71.6757,25.0,4.0,0.15,14.63,0.02
158,Vessel_28,2019-06-19 12:32:00,42.1034,-67.2253,52.0,7.0,13.433,7.6,1.18
159,Vessel_17,2019-06-19 14:19:58,41.3091,-71.7669,19.0,3.0,1.9,14.75,0.2
160,Vessel_17,2019-06-19 16:20:43,41.3406,-71.594,24.0,2.0,0.15,14.33,0.16
161,Vessel_8,2019-06-20 08:10:00,41.6506,-70.27600000000001,14.0,2.0,3.025,17.23,0.71
162,Vessel_3,2019-06-21 11:16:32,41.2226,-71.5213,44.0,7.0,2.125,11.53,0.46
163,Vessel_17,2019-06-22 12:52:58,41.3152,-71.6763,25.0,4.0,0.375,14.58,0.08
164,Vessel_11,2019-06-22 15:29:27,41.2339,-70.2538,21.0,3.0,1.85,13.76,0.51
165,Vessel_22,2019-06-22 23:09:00,42.1072,-69.8157,124.0,3.0,286.1670000000001,6.0,0.25
166,Vessel_17,2019-06-26 18:20:44,41.3165,-71.6674,27.0,4.0,0.2,13.71,0.07
167,Vessel_17,2019-06-29 20:03:45,41.3933,-71.4463,24.0,4.0,1.5,14.44,0.2
168,Vessel_11,2019-07-01 00:52:56,41.1687,-70.1682,23.0,4.0,2.85,13.86,0.5
169,Vessel_8,2019-07-01 14:22:30,41.5025,-70.1962,18.0,2.0,0.1,19.93,0.01
170,Vessel_8,2019-07-01 15:27:30,41.4891,-70.217,15.0,1.0,0.55,20.04,0.11
171,Vessel_22,2019-07-01 16:36:00,42.1264,-69.8048,131.0,16.0,75.55,6.32,0.28
172,Vessel_11,2019-07-01 18:53:16,41.1554,-70.1722,23.0,1.0,0.45,14.1,0.08
173,Vessel_17,2019-07-01 22:03:24,41.3119,-71.7281,28.0,4.0,0.175,14.66,0.18
174,Vessel_11,2019-07-02 14:41:58,41.1601,-70.1871,23.0,4.0,0.7,14.21,0.05
175,Vessel_11,2019-07-03 00:53:00,41.2094,-70.2705,25.0,3.0,2.075,13.46,0.27
176,Vessel_5,2019-07-03 08:38:25,42.7501,-70.3674,72.0,6.0,0.1,5.34,0.11
177,Vessel_5,2019-07-03 10:10:23,42.7663,-70.2706,64.0,10.0,0.825,6.16,0.08
178,Vessel_8,2019-07-03 15:47:30,41.5016,-70.1984,17.0,3.0,0.075,20.14,0.02
179,Vessel_17,2019-07-06 13:20:43,41.3041,-71.7398,29.0,4.0,0.275,15.52,0.03
180,Vessel_5,2019-07-06 15:19:26,42.8206,-70.3575,111.0,13.0,1.15,4.78,0.08
181,Vessel_17,2019-07-06 15:45:53,41.3818,-71.5128,25.0,1.0,0.925,15.52,0.24
182,Vessel_5,2019-07-08 09:52:19,42.7601,-70.2748,78.0,5.0,0.05,6.04,0.0
183,Vessel_5,2019-07-08 11:30:57,42.7635,-70.282,58.0,5.0,1.125,6.12,0.03
184,Vessel_8,2019-07-08 13:31:30,41.4998,-70.1826,18.0,1.0,0.05,19.3,0.03
185,Vessel_14,2019-07-08 14:04:17,42.1632,-70.2865,24.0,4.0,144.55,7.32,0.39
186,Vessel_11,2019-07-09 21:04:32,41.1422,-70.2088,26.0,4.0,3.475,14.58,0.46
187,Vessel_8,2019-07-10 11:28:00,41.4948,-70.1953,17.0,2.0,0.275,21.56,0.07
188,Vessel_22,2019-07-10 14:25:00,42.0844,-67.3515,61.0,2.0,10.2,7.06,1.08
189,Vessel_8,2019-07-10 15:13:30,41.5749,-70.1651,16.0,1.0,0.05,19.16,0.02
190,Vessel_11,2019-07-11 00:41:04,41.1237,-70.1884,25.0,4.0,4.675,14.5,0.93
191,Vessel_5,2019-07-11 11:21:31,42.7579,-70.2893,60.0,5.0,0.525,6.33,0.04
192,Vessel_17,2019-07-11 13:39:27,41.302,-71.79,23.0,1.0,0.125,16.55,0.09
193,Vessel_11,2019-07-11 19:03:07,41.2101,-70.3156,28.0,4.0,1.6,14.95,0.33
194,Vessel_11,2019-07-12 12:42:51,41.1977,-70.2766,27.0,4.0,3.65,14.79,0.5
195,Vessel_11,2019-07-12 16:33:06,41.1889,-70.2625,26.0,4.0,3.325,14.3,0.5
196,Vessel_11,2019-07-13 00:39:01,41.1279,-70.1954,25.0,4.0,3.025,14.8,0.38
197,Vessel_11,2019-07-13 11:02:26,41.1332,-70.211,26.0,3.0,1.9,14.97,0.31
198,Vessel_17,2019-07-13 12:12:01,41.3059,-71.7549,26.0,4.0,2.45,15.57,0.27
199,Vessel_11,2019-07-13 13:04:54,41.1161,-70.2021,25.0,4.0,1.75,14.98,0.41
200,Vessel_11,2019-07-13 21:26:21,41.1303,-70.1808,26.0,2.0,1.1,15.39,0.08
201,Vessel_11,2019-07-14 00:43:37,41.1404,-70.2081,26.0,4.0,2.425,14.99,0.17
202,Vessel_17,2019-07-15 13:05:49,41.3107,-71.7196,27.0,4.0,2.2,15.33,0.23
203,Vessel_5,2019-07-15 14:36:23,42.6735,-70.2946,142.0,20.0,2.575,5.83,0.02
204,Vessel_31,2019-07-15 14:46:00,42.6434,-70.5606,15.0,2.0,71.917,9.26,0.66
205,Vessel_8,2019-07-15 15:21:31,41.5141,-70.1504,13.0,2.0,1.475,22.03,0.31
206,Vessel_5,2019-07-16 09:51:14,42.8527,-70.3908,80.0,0.0,0.025,5.35,0.0
207,Vessel_5,2019-07-16 11:49:48,42.8809,-70.419,143.0,17.0,1.25,4.92,0.03
208,Vessel_17,2019-07-16 11:53:24,41.3153,-71.6766,26.0,4.0,0.325,15.13,0.02
209,Vessel_5,2019-07-17 10:26:46,42.8758,-70.3965,145.0,23.0,2.525,4.95,0.02
210,Vessel_11,2019-07-17 11:37:10,41.0024,-70.1334,24.0,4.0,2.0,16.2,0.63
211,Vessel_17,2019-07-18 13:16:16,41.3096,-71.7382,24.0,4.0,3.125,15.26,0.78
212,Vessel_17,2019-07-18 15:49:14,41.3325,-71.5944,24.0,4.0,1.2,15.04,0.27
213,Vessel_5,2019-07-19 09:27:15,42.8413,-70.3853,95.0,7.0,0.025,5.73,0.0
214,Vessel_11,2019-07-19 11:29:44,41.1701,-70.286,28.0,4.0,2.05,13.12,0.38
215,Vessel_5,2019-07-19 15:12:56,42.8193,-70.3558,118.0,19.0,0.375,5.14,0.33
216,Vessel_17,2019-07-19 18:11:59,41.3278,-71.5752,29.0,5.0,0.2,15.5,0.08
217,Vessel_11,2019-07-20 11:06:10,40.9958,-70.1357,23.0,3.0,1.725,15.76,0.21
218,Vessel_17,2019-07-20 12:05:44,41.3152,-71.6825,25.0,4.0,0.475,16.0,0.54
219,Vessel_22,2019-07-20 12:37:00,42.955,-68.2079,159.0,2.0,13.417,8.16,0.13
220,Vessel_11,2019-07-20 13:45:16,41.028,-70.1326,23.0,4.0,2.125,16.8,0.61
221,Vessel_11,2019-07-21 12:32:25,41.0078,-70.1515,24.0,3.0,3.225,15.38,0.83
222,Vessel_5,2019-07-22 10:14:31,42.7608,-70.2735,68.0,9.0,0.35,6.49,0.04
223,Vessel_8,2019-07-22 11:10:30,41.5681,-70.1574,15.0,2.0,0.2,20.12,0.03
224,Vessel_8,2019-07-23 11:08:00,41.5697,-70.118,13.0,1.0,0.975,20.39,0.32
225,Vessel_8,2019-07-23 15:06:30,41.5823,-70.1231,16.0,1.0,0.125,19.94,0.05
226,Vessel_17,2019-07-23 17:27:34,41.3103,-71.7385,28.0,0.0,0.025,14.51,0.0
227,Vessel_5,2019-07-24 10:11:15,42.7282,-70.289,74.0,10.0,0.25,6.39,0.01
228,Vessel_5,2019-07-24 11:59:30,42.7831,-70.3352,57.0,5.0,0.825,6.13,0.18
229,Vessel_5,2019-07-24 13:59:57,42.8633,-70.4033,92.0,3.0,0.15,5.43,0.05
230,Vessel_5,2019-07-25 10:18:18,42.7602,-70.282,59.0,9.0,2.25,6.5,0.11
231,Vessel_17,2019-07-26 16:46:37,41.2986,-71.8189,26.0,4.0,1.625,16.04,0.3
232,Vessel_5,2019-07-29 10:11:58,42.8264,-70.6229,80.0,8.0,0.55,5.83,0.06
233,Vessel_17,2019-07-29 12:23:08,41.3077,-71.751,26.0,4.0,2.375,16.03,0.53
234,Vessel_5,2019-07-29 13:59:26,42.7918,-70.6114,85.0,14.0,2.3,5.67,0.13
235,Vessel_5,2019-07-30 09:26:28,42.7604,-70.2818,60.0,10.0,1.7,6.86,0.07
236,Vessel_5,2019-07-30 10:26:23,42.7683,-70.281,57.0,6.0,0.55,6.89,0.08
237,Vessel_5,2019-07-30 14:49:40,42.8782,-70.4427,116.0,18.0,0.95,5.59,0.06
238,Vessel_8,2019-07-31 12:30:30,41.4087,-70.2415,24.0,1.0,0.2,23.11,0.04
239,Vessel_17,2019-07-31 13:12:08,41.3096,-71.7525,23.0,4.0,2.35,15.14,0.8
240,Vessel_14,2019-07-31 14:31:34,42.1637,-70.2841,24.0,3.0,144.05,8.28,0.34
241,Vessel_31,2019-08-01 11:58:00,42.644,-70.5593,14.0,2.0,63.6,9.13,0.41
242,Vessel_8,2019-08-01 13:28:30,41.4117,-70.2289,23.0,2.0,0.15,23.25,0.03
243,Vessel_17,2019-08-04 18:29:35,41.3139,-71.6691,27.0,0.0,0.025,18.41,0.0
244,Vessel_17,2019-08-05 12:50:23,41.3912,-71.446,26.0,4.0,1.15,16.14,1.13
245,Vessel_5,2019-08-06 10:04:55,42.7708,-70.3703,72.0,6.0,2.625,6.23,0.11
246,Vessel_14,2019-08-06 14:59:49,42.1641,-70.2837,25.0,3.0,142.425,8.61,0.39
247,Vessel_5,2019-08-07 09:06:58,42.7487,-70.3683,75.0,7.0,0.075,5.93,0.09
248,Vessel_17,2019-08-07 12:37:28,41.3126,-71.7534,20.0,3.0,1.1,19.14,0.13
249,Vessel_17,2019-08-07 15:29:37,41.3121,-71.7391,26.0,4.0,1.275,18.54,0.32
250,Vessel_17,2019-08-07 18:08:11,41.3067,-71.767,26.0,4.0,1.225,17.93,0.78
251,Vessel_17,2019-08-07 20:39:37,41.3077,-71.7506,24.0,4.0,2.05,18.12,0.56
252,Vessel_35,2019-08-08 12:49:00,41.5717,-70.1116,13.0,2.0,1.8330000000000002,22.02,1.3
253,Vessel_35,2019-08-08 15:32:00,41.5697,-70.1753,14.0,1.0,1.367,21.92,0.19
254,Vessel_35,2019-08-08 17:23:00,41.5721,-70.1555,15.0,2.0,0.11699999999999999,22.21,0.15
255,Vessel_5,2019-08-11 09:26:41,42.7618,-70.2801,57.0,9.0,1.55,7.15,0.06
256,Vessel_31,2019-08-13 13:53:01,42.6428,-70.5604,15.0,2.0,72.283,9.77,0.55
257,Vessel_35,2019-08-13 15:25:00,41.5607,-70.1605,13.0,2.0,1.5,22.15,0.37
258,Vessel_35,2019-08-13 18:06:00,41.5633,-70.1731,13.0,2.0,0.6,21.96,0.23
259,Vessel_35,2019-08-15 17:01:00,41.5736,-70.1798,14.0,2.0,7.933,22.9,0.56
260,Vessel_3,2019-08-16 12:36:31,40.9981,-71.51899999999998,53.0,1.0,0.1,10.03,0.01
261,Vessel_31,2019-08-16 14:18:00,42.6446,-70.5549,24.0,3.0,71.933,8.3,0.39
