,vessel,datet,lat,lon,depth,depth_range,hours,mean_temp,std_temp
64,8,2019-11-05 15:10:30,42.272,-70.3145,41.0,7.0,2.150,1213.0,10.0
65,8,2019-11-15 16:41:00,42.2984,-70.3164,44.0,5.0,0.350,1024.0,4.0
66,8,2019-11-04 19:27:30,42.2674,-70.3108,39.0,6.0,1.975,1225.0,5.0
67,8,2019-11-05 17:57:00,42.3163,-70.3188,39.0,5.0,2.100,1219.0,6.0
68,8,2019-11-05 20:43:30,42.2993,-70.3702,85.0,7.0,0.325,978.0,1.0
69,8,2019-11-04 14:26:00,42.2502,-70.3167,46.0,3.0,0.275,1143.0,17.0
70,8,2019-11-07 14:44:00,42.2469,-70.315,46.0,3.0,0.225,1197.0,0.0
71,8,2019-11-11 16:55:00,42.2699,-70.3172,48.0,7.0,1.125,1104.0,4.0
72,8,2019-11-07 17:06:00,42.2766,-70.3119,40.0,5.0,1.750,1184.0,11.0
73,8,2019-10-16 13:35:00,42.3058,-70.6062,58.0,10.0,2.675,1034.0,135.0
74,8,2019-10-21 21:44:00,42.2489,-70.5413,60.0,7.0,2.525,956.0,13.0
75,8,2019-10-26 17:31:00,42.3089,-70.5953,65.0,5.0,1.875,973.0,5.0
76,8,2019-10-21 14:44:30,42.3158,-70.6017,64.0,7.0,2.850,964.0,18.0
77,8,2019-10-16 17:14:00,42.2988,-70.5789,63.0,7.0,2.925,897.0,8.0
78,8,2019-10-15 15:04:31,42.3112,-70.6057,62.0,5.0,0.950,917.0,5.0
79,8,2019-10-15 12:51:00,42.2961,-70.572,61.0,10.0,1.525,1081.0,135.0
80,8,2019-10-21 18:31:00,42.2991,-70.5806,64.0,7.0,2.975,969.0,20.0
81,8,2019-10-26 21:47:00,42.3112,-70.5973,63.0,8.0,2.275,984.0,4.0
82,8,2019-10-26 14:34:00,42.2895,-70.5739,65.0,8.0,3.800,969.0,6.0
83,8,2019-06-27 14:14:00,41.5581,-70.1751,14.0,2.0,0.525,1814.0,30.0
84,8,2019-06-23 14:51:00,41.4975,-70.1714,14.0,1.0,0.175,1550.0,2.0
85,8,2019-06-17 13:37:00,41.3713,-70.1859,14.0,2.0,0.950,1753.0,10.0
86,8,2019-06-23 12:56:30,41.5004,-70.1702,14.0,2.0,0.350,1544.0,6.0
87,8,2019-06-10 09:16:30,41.5641,-70.1737,15.0,1.0,0.075,1614.0,1.0
88,8,2019-06-18 17:19:00,41.4887,-70.2373,15.0,2.0,0.650,1778.0,4.0
89,8,2019-06-20 08:10:00,41.6506,-70.276,14.0,2.0,3.025,1723.0,71.0
90,8,2019-06-12 10:43:00,41.5759,-70.1037,14.0,2.0,0.375,1680.0,2.0
91,8,2019-06-12 14:41:00,41.3665,-70.1837,14.0,2.0,0.550,1693.0,4.0
92,8,2019-06-20 15:02:00,41.4867,-70.1702,12.0,2.0,0.600,1461.0,34.0
93,8,2019-06-18 14:57:30,41.5029,-70.1755,14.0,2.0,0.150,1716.0,1.0
94,8,2019-06-13 10:42:30,41.4934,-70.2346,16.0,3.0,1.025,1686.0,6.0
95,8,2019-06-20 11:00:00,41.5746,-70.1266,14.0,1.0,1.050,1594.0,142.0
